,task,gt_path,obj_id,n_pos,fold
24,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_287.nii.gz,1,80,0
25,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_287.nii.gz,2,20,0
26,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_154.nii.gz,1,27,0
27,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_154.nii.gz,2,5,0
28,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_350.nii.gz,1,124,0
29,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_350.nii.gz,2,75,0
30,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_349.nii.gz,1,15,0
31,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_349.nii.gz,2,3,0
32,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_213.nii.gz,1,114,0
33,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_213.nii.gz,2,17,0
34,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_329.nii.gz,1,21,0
35,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_329.nii.gz,2,5,0
36,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_427.nii.gz,1,26,0
37,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_427.nii.gz,2,4,0
38,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_441.nii.gz,1,29,0
39,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_441.nii.gz,2,15,0
40,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_374.nii.gz,1,109,0
41,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_374.nii.gz,2,54,0
42,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_042.nii.gz,1,29,0
43,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_042.nii.gz,2,11,0
44,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_401.nii.gz,1,30,0
45,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_401.nii.gz,2,2,0
46,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_068.nii.gz,1,28,0
47,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_068.nii.gz,2,9,0
48,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_444.nii.gz,1,58,0
49,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_444.nii.gz,2,29,0
50,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_325.nii.gz,1,25,0
51,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_325.nii.gz,2,4,0
52,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_259.nii.gz,1,66,0
53,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_259.nii.gz,2,57,0
54,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_406.nii.gz,1,15,0
55,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_406.nii.gz,2,5,0
56,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_362.nii.gz,1,64,0
57,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_362.nii.gz,2,16,0
58,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_285.nii.gz,1,26,0
59,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_285.nii.gz,2,5,0
60,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_327.nii.gz,1,30,0
61,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_327.nii.gz,2,8,0
62,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_098.nii.gz,1,27,0
63,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_098.nii.gz,2,7,0
64,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_183.nii.gz,1,44,0
65,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_183.nii.gz,2,22,0
66,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_214.nii.gz,1,52,0
67,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_214.nii.gz,2,14,0
68,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_007.nii.gz,1,38,0
69,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_007.nii.gz,2,21,0
70,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_198.nii.gz,1,25,0
71,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_198.nii.gz,2,12,0
72,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_286.nii.gz,1,79,0
73,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_286.nii.gz,2,7,0
74,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_001.nii.gz,1,32,0
75,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_001.nii.gz,2,5,0
76,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_184.nii.gz,1,17,0
77,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_184.nii.gz,2,6,0
78,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_129.nii.gz,1,13,0
79,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_129.nii.gz,2,23,0
80,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_372.nii.gz,1,72,0
81,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_372.nii.gz,2,15,0
82,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_240.nii.gz,1,82,0
83,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_240.nii.gz,2,45,0
84,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_082.nii.gz,1,43,0
85,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_082.nii.gz,2,10,0
86,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_340.nii.gz,1,90,0
87,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_340.nii.gz,2,53,0
88,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_119.nii.gz,1,19,0
89,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_119.nii.gz,2,13,0
90,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_294.nii.gz,1,73,0
91,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_294.nii.gz,2,81,0
92,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_157.nii.gz,1,27,0
93,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_157.nii.gz,2,11,0
94,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_175.nii.gz,1,59,0
95,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_175.nii.gz,2,21,0
96,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_233.nii.gz,1,22,0
97,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_233.nii.gz,2,7,0
98,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_289.nii.gz,1,20,1
99,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_289.nii.gz,2,5,1
100,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_147.nii.gz,1,33,1
101,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_147.nii.gz,2,18,1
102,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_434.nii.gz,1,23,1
103,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_434.nii.gz,2,2,1
104,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_445.nii.gz,1,98,1
105,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_445.nii.gz,2,54,1
106,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_133.nii.gz,1,13,1
107,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_133.nii.gz,2,11,1
108,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_404.nii.gz,1,67,1
109,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_404.nii.gz,2,24,1
110,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_419.nii.gz,1,23,1
111,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_419.nii.gz,2,2,1
112,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_150.nii.gz,1,46,1
113,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_150.nii.gz,2,27,1
114,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_296.nii.gz,1,25,1
115,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_296.nii.gz,2,5,1
116,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_173.nii.gz,1,50,1
117,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_173.nii.gz,2,10,1
118,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_369.nii.gz,1,134,1
119,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_369.nii.gz,2,12,1
120,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_080.nii.gz,1,30,1
121,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_080.nii.gz,2,10,1
122,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_002.nii.gz,1,39,1
123,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_002.nii.gz,2,8,1
124,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_128.nii.gz,1,19,1
125,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_128.nii.gz,2,10,1
126,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_032.nii.gz,1,28,1
127,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_032.nii.gz,2,29,1
128,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_229.nii.gz,1,19,1
129,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_229.nii.gz,2,11,1
130,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_293.nii.gz,1,29,1
131,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_293.nii.gz,2,13,1
132,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_382.nii.gz,1,21,1
133,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_382.nii.gz,2,18,1
134,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_237.nii.gz,1,32,1
135,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_237.nii.gz,2,5,1
136,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_127.nii.gz,1,15,1
137,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_127.nii.gz,2,30,1
138,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_181.nii.gz,1,33,1
139,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_181.nii.gz,2,12,1
140,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_084.nii.gz,1,25,1
141,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_084.nii.gz,2,28,1
142,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_282.nii.gz,1,21,1
143,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_282.nii.gz,2,8,1
144,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_409.nii.gz,1,75,1
145,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_409.nii.gz,2,20,1
146,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_348.nii.gz,1,109,1
147,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_348.nii.gz,2,23,1
148,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_368.nii.gz,1,75,1
149,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_368.nii.gz,2,16,1
150,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_271.nii.gz,1,91,1
151,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_271.nii.gz,2,53,1
152,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_025.nii.gz,1,26,1
153,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_025.nii.gz,2,30,1
154,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_446.nii.gz,1,21,1
155,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_446.nii.gz,2,4,1
156,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_440.nii.gz,1,45,1
157,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_440.nii.gz,2,20,1
158,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_447.nii.gz,1,26,1
159,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_447.nii.gz,2,8,1
160,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_028.nii.gz,1,32,1
161,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_028.nii.gz,2,20,1
162,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_284.nii.gz,1,22,1
163,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_284.nii.gz,2,11,1
164,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_291.nii.gz,1,84,1
165,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_291.nii.gz,2,26,1
166,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_222.nii.gz,1,33,1
167,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_222.nii.gz,2,18,1
168,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_138.nii.gz,1,17,1
169,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_138.nii.gz,2,16,1
170,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_338.nii.gz,1,28,1
171,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_338.nii.gz,2,8,1
172,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_179.nii.gz,1,21,1
173,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_179.nii.gz,2,14,1
174,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_398.nii.gz,1,16,1
175,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_398.nii.gz,2,7,1
176,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_454.nii.gz,1,12,1
177,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_454.nii.gz,2,11,1
178,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_455.nii.gz,1,29,1
179,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_455.nii.gz,2,7,1
180,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_172.nii.gz,1,95,1
181,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_172.nii.gz,2,42,1
182,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_110.nii.gz,1,25,1
183,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_110.nii.gz,2,10,1
184,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_177.nii.gz,1,10,1
185,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_177.nii.gz,2,11,1
186,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_019.nii.gz,1,27,1
187,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_019.nii.gz,2,10,1
188,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_018.nii.gz,1,30,1
189,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_018.nii.gz,2,15,1
190,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_040.nii.gz,1,34,1
191,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_040.nii.gz,2,13,1
192,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_275.nii.gz,1,68,1
193,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_275.nii.gz,2,15,1
194,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_065.nii.gz,1,27,1
195,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_065.nii.gz,2,7,1
196,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_389.nii.gz,1,21,2
197,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_389.nii.gz,2,24,2
198,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_160.nii.gz,1,33,2
199,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_160.nii.gz,2,11,2
200,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_203.nii.gz,1,39,2
201,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_203.nii.gz,2,21,2
202,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_125.nii.gz,1,16,2
203,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_125.nii.gz,2,12,2
204,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_159.nii.gz,1,34,2
205,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_159.nii.gz,2,14,2
206,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_083.nii.gz,1,35,2
207,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_083.nii.gz,2,9,2
208,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_124.nii.gz,1,18,2
209,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_124.nii.gz,2,10,2
210,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_221.nii.gz,1,17,2
211,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_221.nii.gz,2,7,2
212,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_438.nii.gz,1,38,2
213,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_438.nii.gz,2,8,2
214,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_196.nii.gz,1,36,2
215,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_196.nii.gz,2,6,2
216,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_422.nii.gz,1,25,2
217,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_422.nii.gz,2,5,2
218,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_141.nii.gz,1,27,2
219,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_141.nii.gz,2,16,2
220,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_206.nii.gz,1,46,2
221,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_206.nii.gz,2,4,2
222,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_163.nii.gz,1,17,2
223,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_163.nii.gz,2,9,2
224,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_005.nii.gz,1,25,2
225,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_005.nii.gz,2,10,2
226,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_013.nii.gz,1,33,2
227,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_013.nii.gz,2,16,2
228,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_265.nii.gz,1,34,2
229,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_265.nii.gz,2,3,2
230,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_356.nii.gz,1,16,2
231,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_356.nii.gz,2,5,2
232,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_223.nii.gz,1,45,2
233,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_223.nii.gz,2,20,2
234,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_388.nii.gz,1,128,2
235,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_388.nii.gz,2,42,2
236,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_158.nii.gz,1,35,2
237,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_158.nii.gz,2,6,2
238,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_397.nii.gz,1,77,2
239,Task08_HepaticVessel,MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_397.nii.gz,2,23,2
