,task,gt_path,obj_id,n_pos,fold
33,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_008.nii.gz,1,76,0
34,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_008.nii.gz,2,44,0
35,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_008.nii.gz,3,44,0
36,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_034.nii.gz,1,92,0
37,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_034.nii.gz,2,83,0
38,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_034.nii.gz,3,43,0
39,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_032.nii.gz,1,86,0
40,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_032.nii.gz,2,81,0
41,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_032.nii.gz,3,26,0
42,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_043.nii.gz,1,73,0
43,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_043.nii.gz,2,34,0
44,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_043.nii.gz,3,34,0
45,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_385.nii.gz,1,68,0
46,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_385.nii.gz,2,39,0
47,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_385.nii.gz,3,41,0
48,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_196.nii.gz,1,82,0
49,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_196.nii.gz,2,67,0
50,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_196.nii.gz,3,62,0
51,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_025.nii.gz,1,33,0
52,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_025.nii.gz,2,32,0
53,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_186.nii.gz,1,70,0
54,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_186.nii.gz,2,58,0
55,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_186.nii.gz,3,16,0
56,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_163.nii.gz,1,57,0
57,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_163.nii.gz,2,49,0
58,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_163.nii.gz,3,27,0
59,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_079.nii.gz,1,71,0
60,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_079.nii.gz,2,42,0
61,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_079.nii.gz,3,37,0
62,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_206.nii.gz,1,98,0
63,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_206.nii.gz,2,60,0
64,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_206.nii.gz,3,55,0
65,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_237.nii.gz,1,64,0
66,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_237.nii.gz,2,47,0
67,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_237.nii.gz,3,46,0
68,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_326.nii.gz,1,47,0
69,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_326.nii.gz,2,36,0
70,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_326.nii.gz,3,39,0
71,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_011.nii.gz,1,66,0
72,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_011.nii.gz,2,55,0
73,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_011.nii.gz,3,52,0
74,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_416.nii.gz,1,69,0
75,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_416.nii.gz,2,49,0
76,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_416.nii.gz,3,42,0
77,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_281.nii.gz,1,82,0
78,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_281.nii.gz,2,35,0
79,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_281.nii.gz,3,35,0
80,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_318.nii.gz,1,89,0
81,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_318.nii.gz,2,63,0
82,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_318.nii.gz,3,73,0
83,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_214.nii.gz,1,78,0
84,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_214.nii.gz,2,41,0
85,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_214.nii.gz,3,38,0
86,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_128.nii.gz,1,45,0
87,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_128.nii.gz,2,35,0
88,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_128.nii.gz,3,19,0
89,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_067.nii.gz,1,58,0
90,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_067.nii.gz,2,43,0
91,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_067.nii.gz,3,28,0
92,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_462.nii.gz,1,48,0
93,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_462.nii.gz,2,17,0
94,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_462.nii.gz,3,24,0
95,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_187.nii.gz,1,72,0
96,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_187.nii.gz,2,60,0
97,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_187.nii.gz,3,21,0
98,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_092.nii.gz,1,72,0
99,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_092.nii.gz,2,62,0
100,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_092.nii.gz,3,32,0
101,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_327.nii.gz,1,68,0
102,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_327.nii.gz,2,43,0
103,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_327.nii.gz,3,42,0
104,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_471.nii.gz,1,80,0
105,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_471.nii.gz,2,45,0
106,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_471.nii.gz,3,51,0
107,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_183.nii.gz,1,46,0
108,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_183.nii.gz,2,39,0
109,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_183.nii.gz,3,27,0
110,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_382.nii.gz,1,56,0
111,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_382.nii.gz,2,29,0
112,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_382.nii.gz,3,32,0
113,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_035.nii.gz,1,72,0
114,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_035.nii.gz,2,43,0
115,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_035.nii.gz,3,40,0
116,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_110.nii.gz,1,78,0
117,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_110.nii.gz,2,55,0
118,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_110.nii.gz,3,57,0
119,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_029.nii.gz,1,27,0
120,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_029.nii.gz,2,22,0
121,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_141.nii.gz,1,106,0
122,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_141.nii.gz,2,64,0
123,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_141.nii.gz,3,60,0
124,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_155.nii.gz,1,102,0
125,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_155.nii.gz,2,90,0
126,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_155.nii.gz,3,85,0
127,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_323.nii.gz,1,65,0
128,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_323.nii.gz,2,21,0
129,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_323.nii.gz,3,25,0
130,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_269.nii.gz,1,83,0
131,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_269.nii.gz,2,68,0
132,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_269.nii.gz,3,38,0
133,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_019.nii.gz,1,97,0
134,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_019.nii.gz,2,70,0
135,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_019.nii.gz,3,72,0
136,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_051.nii.gz,1,83,0
137,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_051.nii.gz,2,58,0
138,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_051.nii.gz,3,55,0
139,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_059.nii.gz,1,64,0
140,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_059.nii.gz,2,62,0
141,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_059.nii.gz,3,58,0
142,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_287.nii.gz,1,44,0
143,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_287.nii.gz,2,39,0
144,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_287.nii.gz,3,31,0
145,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_437.nii.gz,1,68,0
146,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_437.nii.gz,2,52,0
147,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_437.nii.gz,3,53,0
148,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_404.nii.gz,1,70,0
149,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_404.nii.gz,2,61,0
150,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_404.nii.gz,3,53,0
151,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_198.nii.gz,1,77,0
152,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_198.nii.gz,2,66,0
153,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_198.nii.gz,3,54,0
154,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_354.nii.gz,1,60,0
155,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_354.nii.gz,2,41,0
156,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_354.nii.gz,3,48,0
157,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_387.nii.gz,1,83,0
158,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_387.nii.gz,2,57,0
159,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_387.nii.gz,3,65,0
160,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_289.nii.gz,1,57,0
161,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_289.nii.gz,2,37,0
162,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_289.nii.gz,3,40,0
163,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_176.nii.gz,1,41,0
164,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_176.nii.gz,2,26,0
165,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_451.nii.gz,1,69,0
166,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_451.nii.gz,2,49,0
167,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_451.nii.gz,3,54,0
168,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_191.nii.gz,1,73,0
169,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_191.nii.gz,2,56,0
170,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_191.nii.gz,3,52,0
171,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_248.nii.gz,1,91,0
172,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_248.nii.gz,2,77,0
173,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_248.nii.gz,3,54,0
174,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_298.nii.gz,1,68,0
175,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_298.nii.gz,2,44,0
176,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_298.nii.gz,3,41,0
177,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_270.nii.gz,1,66,0
178,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_270.nii.gz,2,51,0
179,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_270.nii.gz,3,34,0
180,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_238.nii.gz,1,52,0
181,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_238.nii.gz,2,40,0
182,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_238.nii.gz,3,28,0
183,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_468.nii.gz,1,60,0
184,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_468.nii.gz,2,40,0
185,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_468.nii.gz,3,40,0
186,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_442.nii.gz,1,78,0
187,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_442.nii.gz,2,54,0
188,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_442.nii.gz,3,57,0
189,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_296.nii.gz,1,55,0
190,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_296.nii.gz,2,34,0
191,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_296.nii.gz,3,35,0
192,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_465.nii.gz,1,63,0
193,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_465.nii.gz,2,43,0
194,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_465.nii.gz,3,43,0
195,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_258.nii.gz,1,79,0
196,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_258.nii.gz,2,59,0
197,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_258.nii.gz,3,61,0
198,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_046.nii.gz,1,77,0
199,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_046.nii.gz,2,58,0
200,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_046.nii.gz,3,58,0
201,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_181.nii.gz,1,81,0
202,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_181.nii.gz,2,61,0
203,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_181.nii.gz,3,59,0
204,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_277.nii.gz,1,72,0
205,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_277.nii.gz,2,60,0
206,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_277.nii.gz,3,48,0
207,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_329.nii.gz,1,62,0
208,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_329.nii.gz,2,48,0
209,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_329.nii.gz,3,49,0
210,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_251.nii.gz,1,87,0
211,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_251.nii.gz,2,72,0
212,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_251.nii.gz,3,70,0
213,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_424.nii.gz,1,75,0
214,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_424.nii.gz,2,30,0
215,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_424.nii.gz,3,40,0
216,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_428.nii.gz,1,56,0
217,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_428.nii.gz,2,46,0
218,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_428.nii.gz,3,47,0
219,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_089.nii.gz,1,83,0
220,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_089.nii.gz,2,57,0
221,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_089.nii.gz,3,47,0
222,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_305.nii.gz,1,73,0
223,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_305.nii.gz,2,50,0
224,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_305.nii.gz,3,47,0
225,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_107.nii.gz,1,83,0
226,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_107.nii.gz,2,42,0
227,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_107.nii.gz,3,32,0
228,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_454.nii.gz,1,51,0
229,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_454.nii.gz,2,38,0
230,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_454.nii.gz,3,40,0
231,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_472.nii.gz,1,66,1
232,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_472.nii.gz,2,32,1
233,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_472.nii.gz,3,47,1
234,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_180.nii.gz,1,77,1
235,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_180.nii.gz,2,46,1
236,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_180.nii.gz,3,37,1
237,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_369.nii.gz,1,94,1
238,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_369.nii.gz,2,66,1
239,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_369.nii.gz,3,68,1
240,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_284.nii.gz,1,73,1
241,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_284.nii.gz,2,61,1
242,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_284.nii.gz,3,41,1
243,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_179.nii.gz,1,76,1
244,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_179.nii.gz,2,20,1
245,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_179.nii.gz,3,18,1
246,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_364.nii.gz,1,95,1
247,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_364.nii.gz,2,78,1
248,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_364.nii.gz,3,77,1
249,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_021.nii.gz,1,48,1
250,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_021.nii.gz,2,48,1
251,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_021.nii.gz,3,39,1
252,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_264.nii.gz,1,38,1
253,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_264.nii.gz,2,29,1
254,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_264.nii.gz,3,28,1
255,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_153.nii.gz,1,54,1
256,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_153.nii.gz,2,34,1
257,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_153.nii.gz,3,27,1
258,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_438.nii.gz,1,36,1
259,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_438.nii.gz,2,16,1
260,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_438.nii.gz,3,24,1
261,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_123.nii.gz,1,98,1
262,Task01_BrainTumour,MSD/Task01_BrainTumour/labelsTr/BRATS_123.nii.gz,2,85,1
